"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click"
"5194","User5194","53","","Mobile","Top","News","Afternoon","1"
"7527","User7527","39","Female","Desktop","Top","Social Media","","0"
"3634","User3634","","Male","Mobile","","Education","Night","0"
"7286","User7286","25","","","Top","News","","0"
"7878","User7878","60","","","Side","","Afternoon","1"
"6258","User6258","","","","","","","1"
"2032","User2032","36","","Desktop","","Education","","1"
"4889","User4889","45","","Tablet","Bottom","News","","1"
"4529","User4529","55","Female","Tablet","Side","News","Afternoon","0"
"5416","User5416","28","","Tablet","Bottom","","Afternoon","0"
"4389","User4389","","Male","","Side","Education","Morning","0"
"3832","User3832","44","","Desktop","Bottom","Social Media","Night","0"
"3266","User3266","","","Tablet","","","Afternoon","1"
"9832","User9832","","","","Bottom","Education","","0"
"3998","User3998","25","Female","Mobile","Top","","","0"
"9766","User9766","31","","Desktop","Bottom","Shopping","Evening","1"
"3044","User3044","34","Male","Desktop","Top","","","1"
"7266","User7266","","","","Bottom","","","1"
"119","User119","59","","Tablet","Top","","","1"
"2727","User2727","34","","Mobile","Bottom","","Afternoon","1"
"2156","User2156","46","Female","","Side","","Afternoon","1"
"6449","User6449","42","","Desktop","Top","Shopping","Night","1"
"6811","User6811","24","Male","Mobile","","Education","Evening","1"
"7422","User7422","20","Female","","Top","","","1"
"6589","User6589","","Female","Tablet","Bottom","","Morning","0"
"670","User670","22","","Desktop","Top","Shopping","","1"
"1503","User1503","19","Female","Tablet","Side","","Afternoon","1"
"1598","User1598","","","Desktop","Bottom","","Afternoon","0"
"5665","User5665","63","","","Bottom","Shopping","Morning","0"
"7485","User7485","35","Female","Tablet","","","Evening","0"
"6287","User6287","40","Female","Tablet","Bottom","","","1"
"813","User813","","","Tablet","Top","Education","","1"
"8862","User8862","","","","Side","","","1"
"2615","User2615","36","","","Side","","Evening","0"
"8469","User8469","","","","Bottom","Education","","0"
"393","User393","","","Desktop","","Shopping","Morning","1"
"6129","User6129","","Male","Tablet","Bottom","Shopping","","1"
"2587","User2587","53","","Mobile","Bottom","","Morning","0"
"4254","User4254","","Male","","Bottom","","","1"
"5252","User5252","","","Mobile","Bottom","","Night","0"
"8639","User8639","","","Tablet","Side","Education","Morning","0"
"5193","User5193","","Female","Desktop","Side","","Afternoon","1"
"3323","User3323","48","Female","Tablet","","","Afternoon","1"
"3978","User3978","","","Tablet","Top","Social Media","Night","0"
"7138","User7138","26","Male","Tablet","","Social Media","Night","1"
"8278","User8278","","","Mobile","Top","","Morning","1"
"3338","User3338","18","","","Side","Shopping","Night","0"
"4734","User4734","63","","Mobile","Bottom","Social Media","","0"
"3492","User3492","","Male","Desktop","Side","Entertainment","Evening","0"
"872","User872","51","","Mobile","Side","","","0"
"6129","User6129","36","Male","Tablet","Bottom","Shopping","Evening","1"
"1927","User1927","","","Tablet","Bottom","","Evening","0"
"8464","User8464","27","Male","","Bottom","Education","Morning","0"
"7558","User7558","","","Mobile","","Social Media","","1"
"1136","User1136","58","","","Side","","Morning","1"
"6854","User6854","32","Male","Mobile","Bottom","","Night","1"
"226","User226","46","","Desktop","Top","","Morning","1"
"4462","User4462","","","Tablet","Bottom","","Afternoon","1"
"1020","User1020","","","","Side","Education","","1"
"7466","User7466","","","Mobile","Bottom","","Afternoon","1"
"9418","User9418","20","Male","Tablet","Side","News","Night","1"
"5419","User5419","","Male","","Top","","","1"
"1287","User1287","33","","Tablet","Top","","Evening","0"
"6146","User6146","","","Tablet","Bottom","Social Media","Afternoon","0"
"1141","User1141","37","Male","Desktop","Bottom","","Afternoon","1"
"5648","User5648","39","Male","Desktop","Top","Social Media","Night","0"
"1741","User1741","45","","Mobile","Bottom","","Night","1"
"6854","User6854","32","Male","","Bottom","","Night","1"
"6543","User6543","","","Desktop","Side","News","Night","0"
"4275","User4275","","","Tablet","","News","","0"
"6654","User6654","33","","Desktop","Top","Education","Afternoon","1"
"1399","User1399","","Female","","Bottom","Education","Night","1"
"6893","User6893","21","","","Top","Entertainment","Evening","1"
"2023","User2023","19","","Desktop","Top","","Morning","1"
"5544","User5544","","Male","Desktop","","","","0"
"2174","User2174","36","","Desktop","","Entertainment","Afternoon","1"
"3225","User3225","23","","Tablet","Bottom","Entertainment","Morning","1"
"5420","User5420","39","Male","Mobile","Bottom","Education","Morning","1"
"8948","User8948","25","","Mobile","Bottom","","Evening","1"
"1370","User1370","52","","Desktop","Bottom","","Night","1"
"1370","User1370","52","Female","Desktop","Bottom","","Night","1"
"4108","User4108","","","Tablet","Top","","Morning","1"
"8883","User8883","","Female","","Bottom","Education","Evening","1"
"7962","User7962","58","","Tablet","Top","","Afternoon","1"
"4348","User4348","62","","Desktop","Top","Shopping","Afternoon","1"
"3623","User3623","49","Male","Tablet","","","Night","0"
"3710","User3710","","","","Side","Entertainment","Evening","0"
"1084","User1084","","","Desktop","Side","Education","Afternoon","0"
"5623","User5623","53","","Desktop","Side","","Morning","1"
"6255","User6255","","Female","Tablet","Side","News","Afternoon","0"
"7306","User7306","44","Male","Tablet","Side","","","0"
"2129","User2129","47","","","Bottom","Social Media","Evening","1"
"6748","User6748","","Male","Desktop","Top","Shopping","Evening","0"
"6467","User6467","30","","Desktop","Side","","Morning","1"
"3429","User3429","","","Tablet","Side","Social Media","","1"
"5783","User5783","","Male","","Bottom","Education","Evening","1"
"4348","User4348","62","Female","Desktop","","","Afternoon","1"
"4021","User4021","38","","","Side","","Morning","1"
"4517","User4517","35","Female","Desktop","Side","Shopping","Evening","0"
"7941","User7941","41","Female","Desktop","","","","1"
"6202","User6202","","Female","Tablet","Bottom","","Night","1"
"7980","User7980","32","Female","Mobile","Bottom","Shopping","Evening","0"
"3454","User3454","","Female","Mobile","Bottom","Education","Morning","0"
"3846","User3846","38","","Tablet","","Entertainment","Night","1"
"6965","User6965","","","Desktop","Top","Education","Morning","0"
"4561","User4561","","Female","","Bottom","","Morning","0"
"1945","User1945","","Female","Tablet","Side","","Night","1"
"6980","User6980","62","","Desktop","Bottom","Social Media","Night","1"
"6548","User6548","51","Female","Desktop","Bottom","","Evening","0"
"7450","User7450","","","","Side","News","Night","1"
"812","User812","40","","Desktop","Bottom","Education","","0"
"3352","User3352","","Female","Desktop","Side","","Night","1"
"9888","User9888","","Male","Mobile","Top","","Morning","1"
"5412","User5412","35","","Mobile","Top","","Evening","1"
"4473","User4473","49","Female","","Bottom","","Morning","0"
"9992","User9992","","Male","Desktop","Side","","Evening","1"
"301","User301","59","Male","Tablet","Side","Social Media","Evening","1"
"4029","User4029","21","","Desktop","Side","News","Afternoon","1"
"4871","User4871","58","Female","","Side","","Night","1"
"9419","User9419","","","","Side","","Afternoon","1"
"4967","User4967","","Male","","Side","News","Evening","0"
"3604","User3604","","Male","Tablet","Bottom","News","Morning","1"
"9967","User9967","","","Mobile","Side","Education","","1"
"9814","User9814","57","","Tablet","","Social Media","Afternoon","0"
"5955","User5955","59","","Tablet","Side","","","1"
"3144","User3144","","","Desktop","Side","Shopping","Morning","1"
"7558","User7558","","","Mobile","","","","1"
"3345","User3345","","Male","Desktop","Side","Social Media","Night","1"
"301","User301","","Male","Tablet","Side","","Evening","1"
"802","User802","","Female","Tablet","Side","Education","Afternoon","0"
"2290","User2290","41","","Tablet","Top","","Evening","1"
"8170","User8170","","Male","Tablet","Bottom","News","Night","0"
"4168","User4168","","","Tablet","Bottom","","Morning","0"
"6854","User6854","32","Male","Mobile","Bottom","","Night","1"
"1305","User1305","","","Tablet","Top","News","Night","1"
"2272","User2272","","","Tablet","Bottom","","Morning","1"
"737","User737","59","","Mobile","","Entertainment","","0"
"5744","User5744","","","Desktop","","Education","Afternoon","0"
"7","User7","","","Tablet","Bottom","","Evening","1"
"3252","User3252","60","","Desktop","","","Afternoon","0"
"390","User390","","Female","Mobile","","","","0"
"2581","User2581","","Female","Mobile","","","Evening","1"
"8725","User8725","","Female","","Side","","Morning","0"
"7846","User7846","50","","Desktop","Side","","Evening","0"
"5980","User5980","40","Female","Desktop","Side","","Morning","1"
"8899","User8899","50","","","Bottom","","Night","0"
"5467","User5467","25","Female","Mobile","Top","Social Media","Evening","0"
"749","User749","","","Mobile","Top","News","Night","1"
"6153","User6153","30","","Mobile","Side","Entertainment","","1"
"6441","User6441","","","Desktop","Top","","Night","1"
"3330","User3330","","Male","","Top","News","Afternoon","1"
"5498","User5498","","Female","Tablet","","Education","","1"
"5050","User5050","","","Mobile","Top","Education","Evening","0"
"3345","User3345","","Male","Desktop","Side","Social Media","Night","1"
"6611","User6611","64","Female","Mobile","Bottom","","","0"
"6337","User6337","","","Mobile","Top","Social Media","Night","1"
"4013","User4013","63","","Tablet","Top","","","0"
"389","User389","","","Tablet","Top","Social Media","Afternoon","1"
"749","User749","","","Mobile","Top","News","","1"
"6959","User6959","39","Male","Desktop","Top","","Evening","1"
"6906","User6906","","","Mobile","Top","","Morning","1"
"3658","User3658","","","Desktop","","Shopping","Night","1"
"9617","User9617","63","","Tablet","Side","Shopping","Afternoon","1"
"9819","User9819","","","Desktop","Top","","Morning","0"
"4400","User4400","","","Mobile","Top","Social Media","Night","0"
"787","User787","28","Male","Tablet","Bottom","","Afternoon","0"
"5498","User5498","","Female","","Side","Education","","1"
"4348","User4348","62","Female","","Top","Shopping","Afternoon","1"
"9905","User9905","","","Tablet","Top","","Night","1"
"6880","User6880","","Female","Mobile","Side","News","","1"
"7246","User7246","28","Female","","Side","Education","Afternoon","0"
"3248","User3248","45","Male","Desktop","Side","","Afternoon","0"
"119","User119","59","","","Top","","Night","1"
"4620","User4620","43","","Mobile","Side","Entertainment","Night","1"
"8127","User8127","","Male","","Bottom","","","1"
"8994","User8994","","Female","Mobile","","Entertainment","Morning","1"
"9234","User9234","20","Male","Desktop","Bottom","","Morning","1"
"1136","User1136","58","","Mobile","Side","","Morning","1"
"6287","User6287","40","","Tablet","Bottom","","Morning","1"
"9483","User9483","63","Female","Desktop","Side","Shopping","Evening","0"
"1077","User1077","","","Desktop","","","","1"
"5890","User5890","56","","Mobile","Bottom","","Night","1"
"4057","User4057","","","Desktop","","Education","Evening","1"
"2431","User2431","","","Desktop","","","Night","1"
"6887","User6887","","","Mobile","Bottom","","Night","0"
"9057","User9057","38","","Desktop","Side","","Afternoon","1"
"4697","User4697","","","Mobile","","Entertainment","Afternoon","1"
"2032","User2032","","","","Bottom","Education","Morning","1"
"1171","User1171","","Female","","Bottom","","","1"
"6713","User6713","","Male","Desktop","","","Night","0"
"5270","User5270","62","Female","Mobile","","","Afternoon","0"
"2963","User2963","21","Male","","Top","Education","Evening","0"
"5846","User5846","","","","Top","","","0"
"1327","User1327","","Female","Mobile","Side","","","0"
"6602","User6602","","","","Side","","Night","1"
"518","User518","29","","","","Shopping","Morning","1"
"4607","User4607","49","Female","Tablet","","","Night","0"
"215","User215","31","","Desktop","Side","Education","","0"
"7342","User7342","60","","Desktop","Bottom","","Evening","0"
"3696","User3696","49","Female","","Side","Entertainment","Evening","0"
"9916","User9916","","","Mobile","Top","","Morning","0"
"9660","User9660","","Male","Desktop","","","Night","1"
"9453","User9453","55","Male","","","","","0"
"903","User903","","Female","Mobile","Side","","Night","0"
"4230","User4230","35","Female","Tablet","Top","Education","Evening","1"
"8994","User8994","34","","","Bottom","Entertainment","Morning","1"
"2272","User2272","","","","","News","Morning","1"
"5358","User5358","20","Male","Tablet","","","Morning","0"
"2726","User2726","","","","","","Evening","0"
"3345","User3345","39","Male","Desktop","Side","","Night","1"
"1933","User1933","39","","Tablet","Side","Shopping","","0"
"7927","User7927","34","Female","Tablet","","Shopping","","0"
"4263","User4263","40","","","Side","","Morning","0"
"8883","User8883","","Female","","Bottom","Education","Evening","1"
"4631","User4631","39","Male","Mobile","Side","Entertainment","Night","0"
"2297","User2297","57","Male","","Side","Education","Morning","1"
"1148","User1148","25","","Mobile","Bottom","","Afternoon","1"
"7019","User7019","56","Female","Mobile","Bottom","Social Media","Afternoon","0"
"5514","User5514","31","","Desktop","","","Night","1"
"8953","User8953","37","Female","","Top","","Afternoon","0"
"4719","User4719","50","","Desktop","Top","","","0"
"3118","User3118","","Male","","Top","","Evening","1"
"9412","User9412","34","","Mobile","Bottom","Social Media","Morning","1"
"7099","User7099","22","Female","","Top","","","1"
"8326","User8326","23","Female","","Bottom","Entertainment","Evening","1"
"4074","User4074","37","Male","Mobile","Side","News","","0"
"3225","User3225","23","","Tablet","","","","1"
"5436","User5436","40","","","","","Afternoon","1"
"9220","User9220","21","Female","Mobile","Side","Social Media","Night","1"
"2882","User2882","40","","Desktop","Top","Social Media","Night","0"
"6311","User6311","28","Female","Mobile","Top","Education","Evening","0"
"7661","User7661","48","","Mobile","Side","","Night","1"
"517","User517","","","Mobile","","Shopping","","0"
"1805","User1805","","Male","Mobile","Top","","Afternoon","1"
"3746","User3746","","","Desktop","Top","","Morning","1"
"3590","User3590","57","","Mobile","Bottom","Shopping","","0"
"9704","User9704","","Male","Mobile","Top","","","0"
"6161","User6161","61","Female","Tablet","","","","1"
"9220","User9220","21","Female","","","Social Media","Night","1"
"1300","User1300","","","Tablet","","Education","","0"
"7544","User7544","","","Mobile","Top","News","","1"
"9700","User9700","","Male","Mobile","Bottom","","Morning","0"
"9157","User9157","","","Mobile","Bottom","","Morning","1"
"7457","User7457","20","Male","","Side","","Morning","0"
"6081","User6081","18","","Tablet","Bottom","","","0"
"8726","User8726","62","","Desktop","Side","Education","Morning","1"
"9857","User9857","","Male","Tablet","Top","Entertainment","Afternoon","0"
"2529","User2529","","Female","","Top","","Afternoon","1"
"9661","User9661","38","","Desktop","","","","0"
"8222","User8222","27","","","Side","News","Afternoon","1"
"2946","User2946","37","Female","","","","Afternoon","1"
"7828","User7828","29","","Tablet","Bottom","","","1"
"6287","User6287","","Female","Tablet","Bottom","","Morning","1"
"2855","User2855","40","","Tablet","Bottom","","Morning","0"
"8041","User8041","","","Mobile","","","Afternoon","1"
"1141","User1141","37","","Desktop","Bottom","","","1"
"2297","User2297","57","Male","Tablet","","Education","","1"
"7544","User7544","","Female","Mobile","Top","","Afternoon","1"
"6086","User6086","24","","Desktop","","","Morning","1"
"1539","User1539","","","Mobile","Bottom","Education","","1"
"8041","User8041","","","Mobile","Bottom","Social Media","Afternoon","1"
"4015","User4015","44","Male","Tablet","Side","","","1"
"8897","User8897","","Female","Tablet","","Entertainment","Night","0"
"4889","User4889","","","Tablet","Bottom","News","Evening","1"
"9420","User9420","","","Tablet","Side","Education","","1"
"7674","User7674","","Female","Tablet","Bottom","News","","1"
"1931","User1931","","Female","Mobile","Bottom","","Night","1"
"5419","User5419","","Male","Tablet","Top","","Morning","1"
"4034","User4034","43","","Desktop","Top","","","1"
"7924","User7924","","","Desktop","Bottom","Shopping","","1"
"1650","User1650","29","","Desktop","Bottom","","","1"
"5329","User5329","54","Male","Tablet","","Education","Evening","1"
"770","User770","","Female","Mobile","Bottom","","Evening","1"
"6654","User6654","33","","Desktop","Top","Education","Afternoon","1"
"1733","User1733","32","","Mobile","Bottom","News","Evening","0"
"2982","User2982","63","Female","Desktop","","","Afternoon","0"
"8271","User8271","29","","Desktop","Bottom","Education","Afternoon","1"
"1704","User1704","61","Female","Tablet","Bottom","","Evening","1"
"6886","User6886","43","Male","Mobile","Bottom","","Evening","1"
"7652","User7652","","Male","Mobile","Bottom","Education","Morning","1"
"4058","User4058","33","","","Bottom","News","Evening","1"
"6296","User6296","29","","","Bottom","","","1"
"3241","User3241","35","","","Top","","Evening","0"
"8547","User8547","20","","Mobile","Top","","Morning","0"
"6910","User6910","54","","Desktop","Top","Entertainment","Morning","0"
"6602","User6602","","","Desktop","Side","","Night","1"
"805","User805","","","","Bottom","","Evening","1"
"6066","User6066","","","Desktop","","News","Evening","1"
"3060","User3060","","Male","","Bottom","","Morning","1"
"9215","User9215","48","","Desktop","Side","Shopping","Evening","0"
"998","User998","","","Tablet","Top","","Evening","1"
"1474","User1474","31","","Desktop","Side","","Morning","1"
"2911","User2911","","","","","","Evening","0"
"3042","User3042","","","Mobile","Side","Social Media","Afternoon","1"
"1325","User1325","","","Desktop","","","Evening","1"
"2156","User2156","46","Female","Tablet","","","","1"
"1975","User1975","","","","Top","Social Media","","1"
"1197","User1197","62","Male","Mobile","Top","Social Media","","1"
"9057","User9057","38","","Desktop","Side","","Afternoon","1"
"719","User719","","","Desktop","Top","","Evening","0"
"8065","User8065","","","","Bottom","News","Afternoon","0"
"4848","User4848","","Female","","Bottom","","","1"
"7670","User7670","54","Female","Tablet","Top","Education","Night","1"
"1354","User1354","59","","Tablet","","","Afternoon","0"
"9379","User9379","38","","Tablet","Side","","Evening","0"
"1370","User1370","52","Female","Desktop","Bottom","","","1"
"8190","User8190","26","","Mobile","Side","","Afternoon","1"
"4228","User4228","","","","Side","","","1"
"6391","User6391","","Female","","Side","","Morning","0"
"5780","User5780","","Female","Mobile","Bottom","Entertainment","Afternoon","1"
"188","User188","56","Female","Tablet","Bottom","","Morning","1"
"3803","User3803","","Female","Mobile","Top","Education","Morning","1"
"373","User373","34","","Mobile","Top","Education","Evening","1"
"9611","User9611","","","Desktop","Side","Entertainment","Afternoon","1"
"1741","User1741","45","","Mobile","Bottom","","Night","1"
"913","User913","64","","Mobile","Bottom","Social Media","Night","0"
"7138","User7138","","Male","Tablet","Top","Social Media","","1"
"1549","User1549","","","Desktop","Top","","","1"
"3658","User3658","45","","Desktop","Side","Shopping","","1"
"487","User487","28","Male","Mobile","Side","","Afternoon","1"
"5100","User5100","42","","","Side","Shopping","Morning","1"
"3335","User3335","24","Male","Mobile","","Entertainment","Night","1"
"1438","User1438","","","Desktop","Side","News","Morning","0"
"5611","User5611","32","Female","Desktop","Side","News","Afternoon","0"
"805","User805","","","","","","Evening","1"
"3323","User3323","","Female","Tablet","Side","","Afternoon","1"
"6849","User6849","39","","","Top","Entertainment","Night","1"
"1529","User1529","","","Mobile","Top","","Afternoon","1"
"9220","User9220","","Female","Mobile","","","Night","1"
"8351","User8351","27","","Tablet","Bottom","Education","Evening","0"
"8222","User8222","27","","Tablet","Side","","","1"
"4890","User4890","43","Male","Tablet","Bottom","Education","Afternoon","1"
"6462","User6462","","","Tablet","Side","Education","Evening","1"
"5486","User5486","19","","Mobile","Top","Education","Evening","0"
"9720","User9720","","","","Bottom","News","Morning","0"
"6654","User6654","33","","Desktop","Top","Education","Afternoon","1"
"3510","User3510","","","Desktop","Side","News","Evening","0"
"2239","User2239","25","","","Bottom","","","1"
"2529","User2529","","","Desktop","Top","","","1"
"8088","User8088","","","Desktop","Top","Social Media","Night","0"
"3134","User3134","35","Male","Tablet","Bottom","Education","","0"
"9412","User9412","","","Mobile","Bottom","","Morning","1"
"3890","User3890","","","Tablet","Bottom","","Night","0"
"6988","User6988","","","Desktop","","","","0"
"8143","User8143","","","Desktop","Side","News","Afternoon","0"
"7147","User7147","49","","","Side","","Morning","0"
"783","User783","56","Female","Desktop","Bottom","","Night","0"
"5983","User5983","","","Tablet","","Education","","0"
"1296","User1296","34","","Tablet","Top","","Morning","1"
"6599","User6599","","Female","Tablet","","","","0"
"4738","User4738","","Female","Mobile","Side","","Afternoon","0"
"1170","User1170","26","Male","Desktop","Bottom","","Afternoon","0"
"6284","User6284","19","","Mobile","Top","Entertainment","","0"
"5822","User5822","55","","Mobile","","Social Media","Evening","0"
"9705","User9705","","","Desktop","","Social Media","Morning","0"
"6287","User6287","40","Female","Tablet","","","Morning","1"
"2569","User2569","","","Mobile","","News","Morning","0"
"3485","User3485","","Male","Tablet","","","Morning","0"
"3246","User3246","","Female","Mobile","Top","Education","Afternoon","1"
"5418","User5418","34","Male","Mobile","Top","Entertainment","","1"
"3927","User3927","","Male","Mobile","Bottom","News","Night","0"
"2946","User2946","37","","Desktop","Bottom","","Afternoon","1"
"226","User226","46","","Desktop","Top","Shopping","Morning","1"
"1446","User1446","","","Desktop","","","Night","1"
"4297","User4297","","","Desktop","Bottom","","","0"
"8631","User8631","","Female","","Top","","Morning","1"
"7450","User7450","","","Desktop","","News","Night","1"
"8517","User8517","18","","Tablet","Bottom","Education","Afternoon","0"
"6654","User6654","33","","Desktop","","Education","Afternoon","1"
"8436","User8436","36","","Desktop","Side","Entertainment","Evening","0"
"2021","User2021","41","Male","","Bottom","Social Media","Night","1"
"6667","User6667","57","Female","Tablet","","Social Media","","0"
"4673","User4673","33","Female","Mobile","","News","Evening","0"
"1583","User1583","44","","Mobile","Top","","","0"
"8726","User8726","62","","Desktop","Side","Education","Morning","1"
"8538","User8538","","Female","Mobile","Bottom","Education","Morning","0"
"2609","User2609","33","","Desktop","Bottom","","Afternoon","0"
"255","User255","31","","","","Entertainment","","1"
"3144","User3144","","Male","Desktop","Side","Shopping","Morning","1"
"6553","User6553","","","Desktop","Bottom","","","1"
"9234","User9234","20","Male","Desktop","","","Morning","1"
"7507","User7507","","","","Top","Education","Afternoon","1"
"8278","User8278","","","Mobile","Top","","","1"
"2992","User2992","42","Male","Tablet","Top","Education","Night","0"
"18","User18","32","Female","Mobile","Side","Shopping","Evening","0"
"3357","User3357","","","","Side","News","Morning","0"
"8977","User8977","","","Desktop","Side","News","Morning","0"
"7455","User7455","48","","","Side","Social Media","Afternoon","0"
"7838","User7838","45","Male","","Top","","Evening","0"
"9888","User9888","49","Male","Mobile","Top","News","Morning","1"
"8544","User8544","41","Male","Mobile","Bottom","Entertainment","","0"
"4016","User4016","32","","","Side","","Evening","0"
"2397","User2397","","","Mobile","","Social Media","Night","0"
"3915","User3915","","Female","Desktop","","","Evening","1"
"3303","User3303","","","Mobile","Side","","Evening","0"
"487","User487","","Male","","Side","","Afternoon","1"
"8487","User8487","64","Female","Desktop","Bottom","","Morning","0"
"5082","User5082","","Female","Mobile","Top","Shopping","","1"
"1148","User1148","25","","","Bottom","","Afternoon","1"
"3266","User3266","","Male","Tablet","Top","","Afternoon","1"
"595","User595","","Male","Mobile","","","Morning","0"
"9723","User9723","","","Mobile","Side","","","1"
"4057","User4057","","","Desktop","Side","","","1"
"3042","User3042","","","","Side","Social Media","Afternoon","1"
"9089","User9089","","","Tablet","Bottom","","","0"
"5308","User5308","","","Desktop","Side","","Night","1"
"1931","User1931","","Female","","Bottom","Shopping","Night","1"
"6992","User6992","30","Female","Tablet","Side","News","Morning","0"
"2289","User2289","","Female","Desktop","Bottom","Shopping","","1"
"9582","User9582","","","","Top","","Night","0"
"7652","User7652","","Male","","Bottom","Education","","1"
"8726","User8726","62","Female","Desktop","Side","Education","Morning","1"
"2953","User2953","35","","Desktop","","","Afternoon","0"
"173","User173","29","Male","Mobile","Side","","Morning","0"
"3403","User3403","","Female","Desktop","Top","","Night","1"
"3658","User3658","45","","Desktop","Side","Shopping","Night","1"
"6545","User6545","","Female","","","Social Media","Evening","0"
"5498","User5498","","Female","Tablet","Side","Education","Morning","1"
"9846","User9846","27","Female","Tablet","Top","Shopping","Night","0"
"4663","User4663","50","Male","Tablet","Bottom","Entertainment","Morning","0"
"6620","User6620","52","Female","Tablet","Top","Education","","1"
"9620","User9620","","","Desktop","Top","","Evening","0"
"3948","User3948","21","Female","Mobile","Bottom","Entertainment","Evening","0"
"6075","User6075","","","","Side","Social Media","Night","1"
"1420","User1420","62","","Desktop","","News","Morning","1"
"2524","User2524","","","Mobile","Top","Entertainment","Afternoon","0"
"8353","User8353","","","Desktop","Bottom","","Evening","1"
"7828","User7828","29","","Tablet","Bottom","","Morning","1"
"7828","User7828","29","","Tablet","Bottom","","Morning","1"
"6487","User6487","19","Male","","","","Morning","1"
"5478","User5478","","","Mobile","Side","Entertainment","Afternoon","0"
"5055","User5055","","Male","Desktop","Top","Education","Morning","1"
"8041","User8041","","","Mobile","","Social Media","Afternoon","1"
"870","User870","53","","Mobile","Side","Social Media","Afternoon","0"
"393","User393","40","","Desktop","Bottom","","","1"
"4621","User4621","20","","Desktop","Top","","Afternoon","1"
"4772","User4772","63","","Desktop","","","Afternoon","0"
"3144","User3144","24","Male","Desktop","Side","Shopping","","1"
"8862","User8862","","","Mobile","","","Afternoon","1"
"5082","User5082","44","Female","","Top","Shopping","Afternoon","1"
"9430","User9430","","Female","Tablet","Top","Social Media","Morning","0"
"8101","User8101","59","","Desktop","","","Afternoon","1"
"2373","User2373","31","","Desktop","Bottom","Social Media","Night","1"
"9992","User9992","","Male","Desktop","Side","Shopping","Evening","1"
"4640","User4640","26","","Desktop","Top","Shopping","Afternoon","0"
"2595","User2595","","","Desktop","Bottom","","Morning","1"
"7511","User7511","","Female","Desktop","Side","","Night","1"
"5005","User5005","49","Male","","Top","Shopping","Morning","1"
"9892","User9892","","","Tablet","","","Evening","1"
"8127","User8127","","Male","Tablet","Bottom","","Night","1"
"7647","User7647","","","Desktop","Top","News","Afternoon","1"
"9220","User9220","","Female","Mobile","Side","Social Media","","1"
"4029","User4029","21","Female","Desktop","Side","","","1"
"8631","User8631","","Female","Desktop","Top","","","1"
"8437","User8437","56","","","Top","Shopping","","0"
"4915","User4915","24","","Desktop","Bottom","","Afternoon","0"
"4302","User4302","","","Mobile","","","Evening","0"
"2797","User2797","","Male","Mobile","","News","Afternoon","0"
"7537","User7537","26","Male","Desktop","","","Afternoon","0"
"2331","User2331","37","Male","","","Social Media","Night","0"
"3387","User3387","22","","Mobile","Top","Social Media","Evening","0"
"591","User591","","Male","","Top","Education","Morning","0"
"503","User503","43","","Desktop","Side","Social Media","Morning","1"
"2125","User2125","","","Tablet","Top","","","1"
"5909","User5909","45","","Tablet","Top","","Afternoon","1"
"7","User7","","","Tablet","Bottom","","Evening","1"
"7941","User7941","41","Female","Desktop","Bottom","","","1"
"1462","User1462","41","Male","","Bottom","Education","Morning","0"
"4697","User4697","","","Mobile","Side","","","1"
"9855","User9855","","Male","Desktop","","","Morning","1"
"8271","User8271","29","","Desktop","Bottom","Education","Afternoon","1"
"3245","User3245","40","Male","Desktop","Side","Shopping","","1"
"3164","User3164","","Female","Desktop","Bottom","","Evening","1"
"9455","User9455","33","Female","","Side","News","Morning","0"
"3403","User3403","","Female","Desktop","Top","","Night","1"
"1689","User1689","","","Desktop","","Entertainment","Night","0"
"7174","User7174","56","","Mobile","Side","","Afternoon","0"
"5459","User5459","","","Mobile","","News","Morning","0"
"5412","User5412","35","","","","","Evening","1"
"749","User749","","","Mobile","","","Night","1"
"7866","User7866","51","","Mobile","","Social Media","Morning","1"
"8174","User8174","20","Female","Mobile","Bottom","","Afternoon","1"
"4742","User4742","31","Male","Desktop","","","Night","1"
"7189","User7189","","","Desktop","Bottom","","Night","0"
"6129","User6129","36","Male","","","Shopping","Evening","1"
"2023","User2023","19","","Desktop","","","Morning","1"
"2124","User2124","","","","Top","","","1"
"770","User770","","Female","Mobile","Bottom","","Evening","1"
"9431","User9431","","Male","Mobile","Top","Entertainment","Afternoon","1"
"1305","User1305","","Female","Tablet","Top","News","","1"
"5980","User5980","40","Female","Desktop","","","Morning","1"
"2430","User2430","38","Female","","","Shopping","","0"
"6707","User6707","","","Tablet","Bottom","Shopping","","0"
"374","User374","","","Tablet","Bottom","Shopping","","0"
"7022","User7022","29","","","Bottom","","Afternoon","0"
"8326","User8326","23","","Desktop","Bottom","Entertainment","Evening","1"
"6161","User6161","","Female","","Bottom","","Afternoon","1"
"1129","User1129","","Male","","Bottom","Entertainment","Night","0"
"6980","User6980","62","","Desktop","Bottom","Social Media","Night","1"
"9910","User9910","53","Male","Mobile","Bottom","","Night","0"
"805","User805","","","Desktop","Bottom","","Evening","1"
"6478","User6478","62","","","Top","Education","Morning","0"
"3323","User3323","48","Female","Tablet","","","Afternoon","1"
"6018","User6018","64","Female","Mobile","Top","Entertainment","Afternoon","0"
"462","User462","","","Desktop","Top","Entertainment","Afternoon","0"
"283","User283","","Female","Mobile","Top","Entertainment","","0"
"3246","User3246","","Female","Mobile","","Education","Afternoon","1"
